-103.0;-103.0;-77.0;-68.0;-60.0;-75.0;-90.0;-85.0;-110.0;-109.0;-111.0
-104.0;-103.0;-78.0;-68.0;-60.0;-74.0;-89.0;-84.0;-110.0;-109.0;-111.0
-104.0;-103.0;-78.0;-68.0;-60.0;-74.0;-89.0;-84.0;-110.0;-109.0;-111.0
-104.0;-103.0;-78.0;-68.0;-60.0;-74.0;-89.0;-84.0;-110.0;-109.0;-111.0
-104.0;-103.0;-78.0;-68.0;-60.0;-74.0;-89.0;-84.0;-110.0;-109.0;-111.0
-104.0;-103.0;-78.0;-68.0;-60.0;-74.0;-89.0;-84.0;-110.0;-109.0;-111.0
-105.0;-103.0;-79.0;-68.0;-60.0;-74.0;-88.0;-83.0;-110.0;-109.0;-111.0
-105.0;-103.0;-79.0;-68.0;-60.0;-74.0;-88.0;-83.0;-110.0;-109.0;-111.0
-105.0;-103.0;-79.0;-68.0;-60.0;-74.0;-88.0;-83.0;-110.0;-109.0;-111.0
-105.0;-103.0;-79.0;-68.0;-60.0;-74.0;-88.0;-83.0;-110.0;-109.0;-111.0
-105.0;-103.0;-79.0;-68.0;-60.0;-74.0;-88.0;-83.0;-110.0;-109.0;-111.0
-106.0;-103.0;-80.0;-68.0;-61.0;-74.0;-88.0;-83.0;-111.0;-108.0;-110.0
-106.0;-103.0;-80.0;-68.0;-61.0;-74.0;-88.0;-83.0;-111.0;-108.0;-110.0
-106.0;-103.0;-80.0;-68.0;-61.0;-74.0;-88.0;-83.0;-111.0;-108.0;-110.0
-106.0;-103.0;-80.0;-68.0;-61.0;-74.0;-88.0;-83.0;-111.0;-108.0;-110.0
-106.0;-103.0;-80.0;-68.0;-61.0;-74.0;-88.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-81.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-81.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-81.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-81.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-81.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-87.0;-95.0;-65.0;-67.0;-63.0;-84.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-95.0;-65.0;-67.0;-63.0;-84.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-95.0;-65.0;-67.0;-63.0;-84.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-95.0;-65.0;-67.0;-63.0;-84.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-95.0;-65.0;-67.0;-63.0;-84.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-96.0;-66.0;-67.0;-62.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-96.0;-66.0;-67.0;-62.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-96.0;-66.0;-67.0;-62.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-96.0;-66.0;-67.0;-62.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-96.0;-66.0;-67.0;-62.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-89.0;-98.0;-66.0;-66.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-89.0;-99.0;-66.0;-66.0;-60.0;-81.0;-99.0;-95.0;-108.0;-113.0;-112.0
-89.0;-99.0;-66.0;-66.0;-60.0;-81.0;-99.0;-95.0;-108.0;-113.0;-112.0
-89.0;-99.0;-66.0;-66.0;-60.0;-81.0;-99.0;-95.0;-108.0;-113.0;-112.0
-89.0;-99.0;-66.0;-66.0;-60.0;-81.0;-99.0;-95.0;-108.0;-113.0;-112.0
-89.0;-99.0;-66.0;-66.0;-60.0;-81.0;-99.0;-95.0;-108.0;-113.0;-112.0
-90.0;-100.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-90.0;-100.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-90.0;-100.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-90.0;-100.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-90.0;-100.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-89.0;-98.0;-66.0;-66.0;-60.0;-81.0;-100.0;-95.0;-108.0;-113.0;-112.0
-89.0;-98.0;-66.0;-66.0;-60.0;-81.0;-100.0;-95.0;-108.0;-113.0;-112.0
-89.0;-98.0;-66.0;-66.0;-60.0;-81.0;-100.0;-95.0;-108.0;-113.0;-112.0
-89.0;-98.0;-66.0;-66.0;-60.0;-81.0;-100.0;-95.0;-108.0;-113.0;-112.0
-89.0;-98.0;-66.0;-66.0;-60.0;-81.0;-100.0;-95.0;-108.0;-113.0;-112.0
-90.0;-99.0;-66.0;-66.0;-59.0;-80.0;-99.0;-95.0;-108.0;-113.0;-112.0
-90.0;-99.0;-66.0;-66.0;-59.0;-80.0;-99.0;-95.0;-108.0;-113.0;-112.0
-90.0;-99.0;-66.0;-66.0;-59.0;-80.0;-99.0;-95.0;-108.0;-113.0;-112.0
-90.0;-99.0;-66.0;-66.0;-59.0;-80.0;-99.0;-95.0;-108.0;-113.0;-112.0
-90.0;-99.0;-66.0;-66.0;-59.0;-80.0;-99.0;-95.0;-108.0;-113.0;-112.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-91.0;-101.0;-67.0;-65.0;-58.0;-79.0;-99.0;-95.0;-108.0;-113.0;-113.0
-92.0;-102.0;-67.0;-65.0;-57.0;-77.0;-98.0;-95.0;-108.0;-114.0;-113.0
-92.0;-102.0;-67.0;-65.0;-57.0;-77.0;-98.0;-95.0;-108.0;-114.0;-113.0
-92.0;-102.0;-67.0;-65.0;-57.0;-77.0;-98.0;-95.0;-108.0;-114.0;-113.0
-92.0;-102.0;-67.0;-65.0;-57.0;-77.0;-98.0;-95.0;-108.0;-114.0;-113.0
-92.0;-102.0;-67.0;-65.0;-57.0;-77.0;-98.0;-95.0;-108.0;-114.0;-113.0
-93.0;-102.0;-68.0;-65.0;-57.0;-77.0;-97.0;-94.0;-108.0;-113.0;-113.0
-93.0;-102.0;-68.0;-65.0;-57.0;-77.0;-97.0;-94.0;-108.0;-113.0;-113.0
-93.0;-102.0;-68.0;-65.0;-57.0;-77.0;-97.0;-94.0;-108.0;-113.0;-113.0
-93.0;-102.0;-68.0;-65.0;-57.0;-77.0;-97.0;-94.0;-108.0;-113.0;-113.0
-93.0;-102.0;-68.0;-65.0;-57.0;-77.0;-97.0;-94.0;-108.0;-113.0;-113.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-85.0;-92.0;-64.0;-69.0;-66.0;-87.0;-103.0;-95.0;-109.0;-111.0;-110.0
-85.0;-92.0;-64.0;-69.0;-66.0;-87.0;-103.0;-95.0;-109.0;-111.0;-110.0
-85.0;-92.0;-64.0;-69.0;-66.0;-87.0;-103.0;-95.0;-109.0;-111.0;-110.0
-85.0;-92.0;-64.0;-69.0;-66.0;-87.0;-103.0;-95.0;-109.0;-111.0;-110.0
-85.0;-92.0;-64.0;-69.0;-66.0;-87.0;-103.0;-95.0;-109.0;-111.0;-110.0
-85.0;-93.0;-65.0;-68.0;-65.0;-86.0;-102.0;-95.0;-109.0;-112.0;-110.0
-85.0;-93.0;-65.0;-68.0;-65.0;-86.0;-102.0;-95.0;-109.0;-112.0;-110.0
-85.0;-93.0;-65.0;-68.0;-65.0;-86.0;-102.0;-95.0;-109.0;-112.0;-110.0
-85.0;-93.0;-65.0;-68.0;-65.0;-86.0;-102.0;-95.0;-109.0;-112.0;-110.0
-85.0;-93.0;-65.0;-68.0;-65.0;-86.0;-102.0;-95.0;-109.0;-112.0;-110.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-86.0;-94.0;-65.0;-68.0;-64.0;-85.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-96.0;-65.0;-67.0;-63.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-96.0;-65.0;-67.0;-63.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-96.0;-65.0;-67.0;-63.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-96.0;-65.0;-67.0;-63.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-87.0;-96.0;-65.0;-67.0;-63.0;-83.0;-101.0;-95.0;-108.0;-112.0;-111.0
-88.0;-97.0;-66.0;-67.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-88.0;-97.0;-66.0;-67.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-88.0;-97.0;-66.0;-67.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-88.0;-97.0;-66.0;-67.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-88.0;-97.0;-66.0;-67.0;-61.0;-82.0;-100.0;-95.0;-108.0;-112.0;-112.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-113.0;-104.0;-87.0;-72.0;-63.0;-71.0;-82.0;-78.0;-111.0;-104.0;-109.0
-113.0;-104.0;-87.0;-72.0;-63.0;-71.0;-82.0;-78.0;-111.0;-104.0;-109.0
-113.0;-104.0;-87.0;-72.0;-63.0;-71.0;-82.0;-78.0;-111.0;-104.0;-109.0
-113.0;-104.0;-87.0;-72.0;-63.0;-71.0;-82.0;-78.0;-111.0;-104.0;-109.0
-113.0;-104.0;-87.0;-72.0;-63.0;-71.0;-82.0;-78.0;-111.0;-104.0;-109.0
-113.0;-104.0;-87.0;-73.0;-63.0;-71.0;-81.0;-79.0;-111.0;-103.0;-109.0
-113.0;-104.0;-87.0;-73.0;-63.0;-71.0;-81.0;-79.0;-111.0;-103.0;-109.0
-113.0;-104.0;-87.0;-73.0;-63.0;-71.0;-81.0;-79.0;-111.0;-103.0;-109.0
-113.0;-104.0;-87.0;-73.0;-63.0;-71.0;-81.0;-79.0;-111.0;-103.0;-109.0
-113.0;-104.0;-87.0;-73.0;-63.0;-71.0;-81.0;-79.0;-111.0;-103.0;-109.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-112.0;-105.0;-88.0;-74.0;-63.0;-70.0;-80.0;-80.0;-111.0;-103.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-80.0;-81.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-80.0;-81.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-80.0;-81.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-80.0;-81.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-80.0;-81.0;-110.0;-102.0;-109.0
-112.0;-105.0;-90.0;-75.0;-64.0;-69.0;-79.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-75.0;-64.0;-69.0;-79.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-75.0;-64.0;-69.0;-79.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-75.0;-64.0;-69.0;-79.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-75.0;-64.0;-69.0;-79.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-89.0;-74.0;-64.0;-70.0;-80.0;-80.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-74.0;-64.0;-70.0;-80.0;-80.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-74.0;-64.0;-70.0;-80.0;-80.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-74.0;-64.0;-70.0;-80.0;-80.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-74.0;-64.0;-70.0;-80.0;-80.0;-110.0;-102.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-79.0;-81.0;-110.0;-101.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-79.0;-81.0;-110.0;-101.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-79.0;-81.0;-110.0;-101.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-79.0;-81.0;-110.0;-101.0;-109.0
-112.0;-105.0;-89.0;-75.0;-64.0;-70.0;-79.0;-81.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-105.0;-90.0;-76.0;-64.0;-69.0;-78.0;-82.0;-110.0;-101.0;-109.0
-112.0;-106.0;-91.0;-77.0;-64.0;-69.0;-78.0;-83.0;-109.0;-100.0;-109.0
-112.0;-106.0;-91.0;-77.0;-64.0;-69.0;-78.0;-83.0;-109.0;-100.0;-109.0
-112.0;-106.0;-91.0;-77.0;-64.0;-69.0;-78.0;-83.0;-109.0;-100.0;-109.0
-112.0;-106.0;-91.0;-77.0;-64.0;-69.0;-78.0;-83.0;-109.0;-100.0;-109.0
-112.0;-106.0;-91.0;-77.0;-64.0;-69.0;-78.0;-83.0;-109.0;-100.0;-109.0
-112.0;-106.0;-92.0;-78.0;-64.0;-68.0;-77.0;-84.0;-109.0;-99.0;-110.0
-112.0;-106.0;-92.0;-78.0;-64.0;-68.0;-77.0;-84.0;-109.0;-99.0;-110.0
-112.0;-106.0;-92.0;-78.0;-64.0;-68.0;-77.0;-84.0;-109.0;-99.0;-110.0
-112.0;-106.0;-92.0;-78.0;-64.0;-68.0;-77.0;-84.0;-109.0;-99.0;-110.0
-112.0;-106.0;-92.0;-78.0;-64.0;-68.0;-77.0;-84.0;-109.0;-99.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-107.0;-103.0;-80.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-80.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-80.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-80.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-107.0;-103.0;-80.0;-69.0;-61.0;-74.0;-87.0;-82.0;-111.0;-108.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-86.0;-81.0;-111.0;-107.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-86.0;-81.0;-111.0;-107.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-86.0;-81.0;-111.0;-107.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-86.0;-81.0;-111.0;-107.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-86.0;-81.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-62.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-109.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-109.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-109.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-109.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-112.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-87.0;-81.0;-111.0;-108.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-87.0;-81.0;-111.0;-108.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-87.0;-81.0;-111.0;-108.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-87.0;-81.0;-111.0;-108.0;-110.0
-108.0;-103.0;-81.0;-69.0;-61.0;-73.0;-87.0;-81.0;-111.0;-108.0;-110.0
-109.0;-103.0;-82.0;-69.0;-61.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-61.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-61.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-61.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-109.0;-103.0;-82.0;-69.0;-61.0;-73.0;-86.0;-80.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-110.0;-103.0;-83.0;-69.0;-62.0;-73.0;-85.0;-79.0;-111.0;-107.0;-110.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-111.0;-104.0;-84.0;-70.0;-62.0;-73.0;-84.0;-78.0;-111.0;-106.0;-109.0
-112.0;-104.0;-85.0;-70.0;-62.0;-72.0;-84.0;-77.0;-112.0;-106.0;-109.0
-112.0;-104.0;-85.0;-70.0;-62.0;-72.0;-84.0;-77.0;-112.0;-106.0;-109.0
-112.0;-104.0;-85.0;-70.0;-62.0;-72.0;-84.0;-77.0;-112.0;-106.0;-109.0
-112.0;-104.0;-85.0;-70.0;-62.0;-72.0;-84.0;-77.0;-112.0;-106.0;-109.0
-112.0;-104.0;-85.0;-70.0;-62.0;-72.0;-84.0;-77.0;-112.0;-106.0;-109.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-96.0;-102.0;-71.0;-66.0;-58.0;-76.0;-95.0;-92.0;-109.0;-112.0;-113.0
-96.0;-102.0;-71.0;-66.0;-58.0;-76.0;-95.0;-92.0;-109.0;-112.0;-113.0
-96.0;-102.0;-71.0;-66.0;-58.0;-76.0;-95.0;-92.0;-109.0;-112.0;-113.0
-96.0;-102.0;-71.0;-66.0;-58.0;-76.0;-95.0;-92.0;-109.0;-112.0;-113.0
-96.0;-102.0;-71.0;-66.0;-58.0;-76.0;-95.0;-92.0;-109.0;-112.0;-113.0
-97.0;-102.0;-71.0;-66.0;-58.0;-76.0;-94.0;-91.0;-109.0;-112.0;-112.0
-97.0;-102.0;-71.0;-66.0;-58.0;-76.0;-94.0;-91.0;-109.0;-112.0;-112.0
-97.0;-102.0;-71.0;-66.0;-58.0;-76.0;-94.0;-91.0;-109.0;-112.0;-112.0
-97.0;-102.0;-71.0;-66.0;-58.0;-76.0;-94.0;-91.0;-109.0;-112.0;-112.0
-97.0;-102.0;-71.0;-66.0;-58.0;-76.0;-94.0;-91.0;-109.0;-112.0;-112.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-98.0;-103.0;-72.0;-66.0;-58.0;-76.0;-94.0;-90.0;-109.0;-111.0;-112.0
-99.0;-103.0;-73.0;-66.0;-59.0;-76.0;-93.0;-89.0;-109.0;-111.0;-112.0
-99.0;-103.0;-73.0;-66.0;-59.0;-76.0;-93.0;-89.0;-109.0;-111.0;-112.0
-99.0;-103.0;-73.0;-66.0;-59.0;-76.0;-93.0;-89.0;-109.0;-111.0;-112.0
-99.0;-103.0;-73.0;-66.0;-59.0;-76.0;-93.0;-89.0;-109.0;-111.0;-112.0
